year month day load temp load_lag_1 load_lag_2 load_lag_3 load_lag_4 load_lag_5 load_lag_6 load_lag_7 temp_lag_1 temp_lag_2 temp_lag_3 temp_lag_4 temp_lag_5 temp_lag_6 temp_lag_7
2009 Jun 28 10.0416666666667 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475 10.1166666666667 11.4791666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475 10.1166666666667 11.4791666666667
2009 Jun 29 12.9583333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475 10.1166666666667 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475 10.1166666666667
2009 Jun 30 10.6958333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 8.475
2009 Jul 01 9.78333333333333 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 6.74166666666667
2009 Jul 02 9 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 6.00416666666667
2009 Jul 03 9.54583333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 6.63333333333333
2009 Jul 04 10.5083333333333 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 7.55
2009 Jul 05 14.3541666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 10.0416666666667
2009 Jul 06 14.3666666666667 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 12.9583333333333
2009 Jul 07 14.2625 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 10.6958333333333
2009 Jul 08 8.21666666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 9.78333333333333
2009 Jul 09 5.59166666666667 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 9
